"","GSPC.Adjusted"
"3213",2938.7900390625
"3214",2893.06005859375
"3215",2919.39990234375
"3216",2938.1298828125
"3217",2970.27001953125
"3218",2966.14990234375
"3219",2995.67993164062
"3220",2989.68994140625
"3221",2997.94995117188
"3222",2986.19995117188
"3223",3006.71997070312
"3224",2995.98999023438
"3225",3004.52001953125
"3226",3010.2900390625
"3227",3022.55004882812
"3228",3039.419921875
"3229",3036.88989257812
"3230",3046.77001953125
"3231",3037.56005859375
"3232",3066.90991210938
"3233",3078.27001953125
"3234",3074.6201171875
"3235",3076.78002929688
"3236",3085.17993164062
"3237",3093.080078125
"3238",3087.01000976562
"3239",3091.84008789062
"3240",3094.0400390625
"3241",3096.6298828125
"3242",3120.4599609375
"3243",3122.03002929688
"3244",3120.17993164062
"3245",3108.4599609375
"3246",3103.5400390625
"3247",3110.2900390625
"3248",3133.63989257812
"3249",3140.52001953125
"3250",3153.6298828125
"3251",3140.97998046875
"3252",3113.8701171875
"3253",3093.19995117188
"3254",3112.76000976562
"3255",3117.42993164062
"3256",3145.90991210938
"3257",3135.9599609375
"3258",3132.52001953125
"3259",3141.6298828125
"3260",3168.57006835938
"3261",3168.80004882812
"3262",3191.44995117188
"3263",3192.52001953125
"3264",3191.13989257812
"3265",3205.3701171875
"3266",3221.21997070312
"3267",3224.01000976562
"3268",3223.3798828125
"3269",3239.90991210938
"3270",3240.02001953125
"3271",3221.2900390625
"3272",3230.78002929688
"3273",3257.85009765625
"3274",3234.85009765625
"3275",3246.28002929688
"3276",3237.17993164062
"3277",3253.05004882812
"3278",3274.69995117188
"3279",3265.35009765625
"3280",3288.1298828125
"3281",3283.14990234375
"3282",3289.2900390625
"3283",3316.81005859375
"3284",3329.6201171875
"3285",3320.7900390625
"3286",3321.75
"3287",3325.5400390625
"3288",3295.46997070312
"3289",3243.6298828125
"3290",3276.23999023438
"3291",3273.39990234375
"3292",3283.65991210938
"3293",3225.52001953125
"3294",3248.919921875
"3295",3297.59008789062
"3296",3334.68994140625
"3297",3345.78002929688
"3298",3327.7099609375
"3299",3352.09008789062
"3300",3357.75
"3301",3379.44995117188
"3302",3373.93994140625
"3303",3380.15991210938
"3304",3370.2900390625
"3305",3386.14990234375
"3306",3373.22998046875
"3307",3337.75
"3308",3225.88989257812
"3309",3128.2099609375
"3310",3116.38989257812
"3311",2978.76000976562
"3312",2954.21997070312
"3313",3090.22998046875
"3314",3003.3701171875
"3315",3130.1201171875
"3316",3023.93994140625
"3317",2972.3701171875
"3318",2746.56005859375
"3319",2882.22998046875
"3320",2741.3798828125
"3321",2480.63989257812
"3322",2711.02001953125
"3323",2386.1298828125
"3324",2529.18994140625
"3325",2398.10009765625
"3326",2409.38989257812
"3327",2304.919921875
"3328",2237.39990234375
"3329",2447.330078125
"3330",2475.56005859375
"3331",2630.07006835938
"3332",2541.46997070312
"3333",2626.64990234375
"3334",2584.59008789062
"3335",2470.5
"3336",2526.89990234375
"3337",2488.64990234375
"3338",2663.67993164062
"3339",2659.40991210938
"3340",2749.97998046875
"3341",2789.82006835938
"3342",2761.6298828125
"3343",2846.06005859375
"3344",2783.36010742188
"3345",2799.55004882812
"3346",2874.56005859375
"3347",2823.15991210938
"3348",2736.56005859375
"3349",2799.31005859375
"3350",2797.80004882812
"3351",2836.73999023438
"3352",2878.47998046875
"3353",2863.38989257812
"3354",2939.51000976562
"3355",2912.42993164062
"3356",2830.7099609375
"3357",2842.73999023438
"3358",2868.43994140625
"3359",2848.419921875
"3360",2881.18994140625
"3361",2929.80004882812
"3362",2930.18994140625
"3363",2870.1201171875
"3364",2820
"3365",2852.5
"3366",2863.69995117188
"3367",2953.90991210938
"3368",2922.93994140625
"3369",2971.61010742188
"3370",2948.51000976562
"3371",2955.44995117188
"3372",2991.77001953125
"3373",3036.1298828125
"3374",3029.72998046875
"3375",3044.31005859375
"3376",3055.72998046875
"3377",3080.82006835938
"3378",3122.8701171875
"3379",3112.35009765625
"3380",3193.92993164062
"3381",3232.38989257812
"3382",3207.17993164062
"3383",3190.13989257812
"3384",3002.10009765625
"3385",3041.31005859375
"3386",3066.59008789062
"3387",3124.73999023438
"3388",3113.48999023438
"3389",3115.34008789062
"3390",3097.73999023438
"3391",3117.86010742188
"3392",3131.2900390625
"3393",3050.330078125
"3394",3083.76000976562
"3395",3009.05004882812
"3396",3053.23999023438
"3397",3100.2900390625
"3398",3115.86010742188
"3399",3130.01000976562
"3400",3179.71997070312
"3401",3145.32006835938
"3402",3169.93994140625
"3403",3152.05004882812
"3404",3185.0400390625
"3405",3155.21997070312
"3406",3197.52001953125
"3407",3226.56005859375
"3408",3215.57006835938
"3409",3224.72998046875
"3410",3251.84008789062
"3411",3257.30004882812
"3412",3276.02001953125
"3413",3235.65991210938
"3414",3215.6298828125
"3415",3239.40991210938
"3416",3218.43994140625
"3417",3258.43994140625
"3418",3246.21997070312
"3419",3271.1201171875
"3420",3294.61010742188
"3421",3306.51000976562
"3422",3327.77001953125
"3423",3349.15991210938
"3424",3351.28002929688
"3425",3360.46997070312
"3426",3333.68994140625
"3427",3380.35009765625
"3428",3373.42993164062
"3429",3372.85009765625
"3430",3381.98999023438
"3431",3389.78002929688
"3432",3374.85009765625
"3433",3385.51000976562
"3434",3397.15991210938
"3435",3431.28002929688
"3436",3443.6201171875
"3437",3478.72998046875
"3438",3484.55004882812
"3439",3508.01000976562
"3440",3500.31005859375
"3441",3526.64990234375
"3442",3580.84008789062
"3443",3455.06005859375
"3444",3426.9599609375
"3445",3331.84008789062
"3446",3398.9599609375
"3447",3339.18994140625
"3448",3340.96997070312
"3449",3383.5400390625
"3450",3401.19995117188
"3451",3385.48999023438
"3452",3357.01000976562
"3453",3319.46997070312
"3454",3281.06005859375
"3455",3315.57006835938
"3456",3236.919921875
"3457",3246.59008789062
"3458",3298.4599609375
"3459",3351.60009765625
"3460",3335.46997070312
"3461",3363
"3462",3380.80004882812
"3463",3348.419921875
"3464",3408.60009765625
"3465",3360.96997070312
"3466",3419.43994140625
"3467",3446.830078125
"3468",3477.13989257812
"3469",3534.21997070312
"3470",3511.92993164062
"3471",3488.669921875
"3472",3483.34008789062
"3473",3483.81005859375
"3474",3426.919921875
"3475",3443.1201171875
"3476",3435.56005859375
"3477",3453.48999023438
"3478",3465.38989257812
"3479",3400.96997070312
"3480",3390.67993164062
"3481",3271.03002929688
"3482",3310.11010742188
"3483",3269.9599609375
"3484",3310.23999023438
"3485",3369.15991210938
"3486",3443.43994140625
"3487",3510.44995117188
"3488",3509.43994140625
"3489",3550.5
"3490",3545.53002929688
"3491",3572.65991210938
"3492",3537.01000976562
"3493",3585.14990234375
"3494",3626.90991210938
"3495",3609.53002929688
"3496",3567.7900390625
"3497",3581.8701171875
"3498",3557.5400390625
"3499",3577.59008789062
"3500",3635.40991210938
"3501",3629.64990234375
"3502",3638.35009765625
"3503",3621.6298828125
"3504",3662.44995117188
"3505",3669.01000976562
"3506",3666.71997070312
"3507",3699.1201171875
"3508",3691.9599609375
"3509",3702.25
"3510",3672.82006835938
"3511",3668.10009765625
"3512",3663.4599609375
"3513",3647.48999023438
"3514",3694.6201171875
"3515",3701.169921875
"3516",3722.47998046875
"3517",3709.40991210938
"3518",3694.919921875
"3519",3687.26000976562
"3520",3690.01000976562
"3521",3703.06005859375
"3522",3735.36010742188
"3523",3727.0400390625
"3524",3732.0400390625
"3525",3756.07006835938
"3526",3700.64990234375
"3527",3726.86010742188
"3528",3748.13989257812
"3529",3803.7900390625
"3530",3824.67993164062
"3531",3799.61010742188
"3532",3801.18994140625
"3533",3809.84008789062
"3534",3795.5400390625
"3535",3768.25
"3536",3798.90991210938
"3537",3851.85009765625
"3538",3853.07006835938
"3539",3841.46997070312
"3540",3855.36010742188
"3541",3849.6201171875
"3542",3750.77001953125
"3543",3787.3798828125
"3544",3714.23999023438
"3545",3773.86010742188
"3546",3826.31005859375
"3547",3830.169921875
"3548",3871.73999023438
"3549",3886.830078125
"3550",3915.59008789062
"3551",3911.22998046875
"3552",3909.8798828125
"3553",3916.3798828125
"3554",3934.830078125
"3555",3932.59008789062
"3556",3931.330078125
"3557",3913.96997070312
"3558",3906.7099609375
"3559",3876.5
"3560",3881.3701171875
"3561",3925.42993164062
"3562",3829.34008789062
"3563",3811.14990234375
"3564",3901.82006835938
"3565",3870.2900390625
"3566",3819.71997070312
"3567",3768.46997070312
"3568",3841.93994140625
"3569",3821.35009765625
"3570",3875.43994140625
"3571",3898.81005859375
"3572",3939.34008789062
"3573",3943.34008789062
"3574",3968.93994140625
"3575",3962.7099609375
"3576",3974.1201171875
"3577",3915.4599609375
"3578",3913.10009765625
"3579",3940.59008789062
"3580",3910.52001953125
"3581",3889.13989257812
"3582",3909.52001953125
"3583",3974.5400390625
"3584",3971.09008789062
"3585",3958.55004882812
"3586",3972.88989257812
"3587",4019.8701171875
"3588",4077.90991210938
"3589",4073.93994140625
"3590",4079.94995117188
"3591",4097.169921875
"3592",4128.7998046875
"3593",4127.990234375
"3594",4141.58984375
"3595",4124.66015625
"3596",4170.419921875
"3597",4185.47021484375
"3598",4163.259765625
"3599",4134.93994140625
"3600",4173.419921875
"3601",4134.97998046875
"3602",4180.169921875
"3603",4187.6201171875
"3604",4186.72021484375
"3605",4183.18017578125
"3606",4211.47021484375
"3607",4181.169921875
"3608",4192.66015625
"3609",4164.66015625
"3610",4167.58984375
"3611",4201.6201171875
"3612",4232.60009765625
"3613",4188.43017578125
"3614",4152.10009765625
"3615",4063.0400390625
"3616",4112.5
"3617",4173.85009765625
"3618",4163.2900390625
"3619",4127.830078125
"3620",4115.68017578125
"3621",4159.1201171875
"3622",4155.85986328125
"3623",4197.0498046875
"3624",4188.1298828125
"3625",4195.990234375
"3626",4200.8798828125
"3627",4204.10986328125
"3628",4202.0400390625
"3629",4208.1201171875
"3630",4192.85009765625
"3631",4229.89013671875
"3632",4226.52001953125
"3633",4227.259765625
"3634",4219.5498046875
"3635",4239.18017578125
"3636",4247.43994140625
"3637",4255.14990234375
"3638",4246.58984375
"3639",4223.7001953125
"3640",4221.85986328125
"3641",4166.4501953125
"3642",4224.7900390625
"3643",4246.43994140625
"3644",4241.83984375
"3645",4266.490234375
"3646",4280.7001953125
"3647",4290.60986328125
"3648",4291.7998046875
"3649",4297.5
"3650",4319.93994140625
"3651",4352.33984375
"3652",4343.5400390625
"3653",4358.1298828125
"3654",4320.81982421875
"3655",4369.5498046875
"3656",4384.6298828125
"3657",4369.2099609375
"3658",4374.2998046875
"3659",4360.02978515625
"3660",4327.16015625
"3661",4258.490234375
"3662",4323.06005859375
"3663",4358.68994140625
"3664",4367.47998046875
"3665",4411.7900390625
"3666",4422.2998046875
"3667",4401.4599609375
"3668",4400.64013671875
"3669",4419.14990234375
"3670",4395.259765625
"3671",4387.16015625
"3672",4423.14990234375
"3673",4402.66015625
"3674",4429.10009765625
"3675",4436.52001953125
"3676",4432.35009765625
"3677",4436.75
"3678",4442.41015625
"3679",4460.830078125
"3680",4468
"3681",4479.7099609375
"3682",4448.080078125
"3683",4400.27001953125
"3684",4405.7998046875
"3685",4441.669921875
"3686",4479.52978515625
"3687",4486.22998046875
"3688",4496.18994140625
"3689",4470
"3690",4509.3701171875
"3691",4528.7900390625
"3692",4522.68017578125
"3693",4524.08984375
"3694",4536.9501953125
"3695",4535.43017578125
"3696",4520.02978515625
"3697",4514.06982421875
"3698",4493.27978515625
"3699",4458.580078125
"3700",4468.72998046875
"3701",4443.0498046875
"3702",4480.7001953125
"3703",4473.75
"3704",4432.990234375
"3705",4357.72998046875
"3706",4354.18994140625
"3707",4395.64013671875
"3708",4448.97998046875
"3709",4455.47998046875
"3710",4443.10986328125
"3711",4352.6298828125
"3712",4359.4599609375
"3713",4307.5400390625
"3714",4357.0400390625
"3715",4300.4599609375
"3716",4345.72021484375
"3717",4363.5498046875
"3718",4399.759765625
"3719",4391.33984375
"3720",4361.18994140625
"3721",4350.64990234375
"3722",4363.7998046875
"3723",4438.259765625
"3724",4471.3701171875
"3725",4486.4599609375
"3726",4519.6298828125
"3727",4536.18994140625
"3728",4549.77978515625
"3729",4544.89990234375
"3730",4566.47998046875
"3731",4574.7900390625
"3732",4551.68017578125
"3733",4596.419921875
"3734",4605.3798828125
"3735",4613.669921875
"3736",4630.64990234375
"3737",4660.56982421875
"3738",4680.06005859375
"3739",4697.52978515625
"3740",4701.7001953125
"3741",4685.25
"3742",4646.7099609375
"3743",4649.27001953125
"3744",4682.85009765625
"3745",4682.7998046875
"3746",4700.89990234375
"3747",4688.669921875
"3748",4704.5400390625
"3749",4697.9599609375
"3750",4682.93994140625
"3751",4690.7001953125
"3752",4701.4599609375
"3753",4594.6201171875
"3754",4655.27001953125
"3755",4567
"3756",4513.0400390625
"3757",4577.10009765625
"3758",4538.43017578125
"3759",4591.669921875
"3760",4686.75
"3761",4701.2099609375
"3762",4667.4501953125
"3763",4712.02001953125
"3764",4668.97021484375
"3765",4634.08984375
"3766",4709.85009765625
"3767",4668.669921875
"3768",4620.64013671875
"3769",4568.02001953125
"3770",4649.22998046875
"3771",4696.56005859375
"3772",4725.7900390625
"3773",4791.18994140625
"3774",4786.35009765625
"3775",4793.06005859375
"3776",4778.72998046875
"3777",4766.18017578125
"3778",4796.56005859375
"3779",4793.5400390625
"3780",4700.580078125
"3781",4696.0498046875
"3782",4677.02978515625
"3783",4670.2900390625
"3784",4713.06982421875
"3785",4726.35009765625
"3786",4659.02978515625
"3787",4662.85009765625
"3788",4577.10986328125
"3789",4532.759765625
"3790",4482.72998046875
"3791",4397.93994140625
"3792",4410.1298828125
"3793",4356.4501953125
"3794",4349.93017578125
"3795",4326.509765625
"3796",4431.85009765625
"3797",4515.5498046875
"3798",4546.5400390625
"3799",4589.3798828125
"3800",4477.43994140625
"3801",4500.52978515625
"3802",4483.8701171875
"3803",4521.5400390625
"3804",4587.18017578125
"3805",4504.080078125
"3806",4418.64013671875
"3807",4401.669921875
"3808",4471.06982421875
"3809",4475.009765625
"3810",4380.259765625
"3811",4348.8701171875
"3812",4304.759765625
"3813",4225.5
"3814",4288.7001953125
"3815",4384.64990234375
"3816",4373.93994140625
"3817",4306.259765625
"3818",4386.5400390625
"3819",4363.490234375
"3820",4328.8701171875
"3821",4201.08984375
"3822",4170.7001953125
"3823",4277.8798828125
"3824",4259.52001953125
"3825",4204.31005859375
"3826",4173.10986328125
"3827",4262.4501953125
"3828",4357.85986328125
"3829",4411.669921875
"3830",4463.1201171875
"3831",4461.18017578125
"3832",4511.60986328125
"3833",4456.240234375
"3834",4520.16015625
"3835",4543.06005859375
"3836",4575.52001953125
"3837",4631.60009765625
"3838",4602.4501953125
"3839",4530.41015625
"3840",4545.85986328125
"3841",4582.64013671875
"3842",4525.1201171875
"3843",4481.14990234375
"3844",4500.2099609375
"3845",4488.27978515625
"3846",4412.52978515625
"3847",4397.4501953125
"3848",4446.58984375
"3849",4392.58984375
"3850",4391.68994140625
"3851",4462.2099609375
"3852",4459.4501953125
"3853",4393.66015625
"3854",4271.77978515625
"3855",4296.1201171875
"3856",4175.2001953125
"3857",4183.9599609375
"3858",4287.5
"3859",4131.93017578125
"3860",4155.3798828125
"3861",4175.47998046875
"3862",4300.169921875
"3863",4146.8701171875
"3864",4123.33984375
"3865",3991.23999023438
"3866",4001.05004882812
"3867",3935.17993164062
"3868",3930.080078125
"3869",4023.88989257812
"3870",4008.01000976562
"3871",4088.85009765625
"3872",3923.67993164062
"3873",3900.7900390625
"3874",3901.36010742188
"3875",3973.75
"3876",3941.47998046875
"3877",3978.72998046875
"3878",4057.84008789062
"3879",4158.240234375
"3880",4132.14990234375
"3881",4101.22998046875
"3882",4176.81982421875
"3883",4108.5400390625
"3884",4121.43017578125
"3885",4160.68017578125
"3886",4115.77001953125
"3887",4017.82006835938
"3888",3900.86010742188
"3889",3749.6298828125
"3890",3735.47998046875
"3891",3789.98999023438
"3892",3666.77001953125
"3893",3674.84008789062
"3894",3764.7900390625
"3895",3759.88989257812
"3896",3795.72998046875
"3897",3911.73999023438
"3898",3900.11010742188
"3899",3821.55004882812
"3900",3818.830078125
"3901",3785.3798828125
"3902",3825.330078125
"3903",3831.38989257812
"3904",3845.080078125
"3905",3902.6201171875
"3906",3899.3798828125
"3907",3854.42993164062
"3908",3818.80004882812
"3909",3801.78002929688
"3910",3790.3798828125
"3911",3863.15991210938
"3912",3830.85009765625
"3913",3936.68994140625
"3914",3959.89990234375
"3915",3998.94995117188
"3916",3961.6298828125
"3917",3966.84008789062
"3918",3921.05004882812
"3919",4023.61010742188
"3920",4072.42993164062
"3921",4130.2900390625
"3922",4118.6298828125
"3923",4091.18994140625
"3924",4155.169921875
"3925",4151.93994140625
"3926",4145.18994140625
"3927",4140.06005859375
"3928",4122.47021484375
"3929",4210.240234375
"3930",4207.27001953125
"3931",4280.14990234375
"3932",4297.14013671875
"3933",4305.2001953125
"3934",4274.0400390625
"3935",4283.740234375
"3936",4228.47998046875
"3937",4137.990234375
"3938",4128.72998046875
"3939",4140.77001953125
"3940",4199.1201171875
"3941",4057.65991210938
"3942",4030.61010742188
"3943",3986.15991210938
"3944",3955
"3945",3966.85009765625
"3946",3924.26000976562
"3947",3908.18994140625
"3948",3979.8701171875
"3949",4006.17993164062
"3950",4067.36010742188
"3951",4110.41015625
"3952",3932.68994140625
"3953",3946.01000976562
"3954",3901.35009765625
"3955",3873.330078125
"3956",3899.88989257812
"3957",3855.92993164062
"3958",3789.92993164062
"3959",3757.98999023438
"3960",3693.22998046875
"3961",3655.0400390625
"3962",3647.2900390625
"3963",3719.0400390625
"3964",3640.46997070312
"3965",3585.6201171875
"3966",3678.42993164062
"3967",3790.92993164062
"3968",3783.28002929688
"3969",3744.52001953125
"3970",3639.65991210938
"3971",3612.38989257812
"3972",3588.84008789062
"3973",3577.03002929688
"3974",3669.90991210938
"3975",3583.07006835938
"3976",3677.94995117188
"3977",3719.97998046875
"3978",3695.15991210938
"3979",3665.78002929688
"3980",3752.75
"3981",3797.34008789062
"3982",3859.11010742188
"3983",3830.60009765625
"3984",3807.30004882812
"3985",3901.06005859375
"3986",3871.97998046875
"3987",3856.10009765625
"3988",3759.68994140625
"3989",3719.88989257812
"3990",3770.55004882812
"3991",3806.80004882812
"3992",3828.11010742188
"3993",3748.57006835938
"3994",3956.3701171875
"3995",3992.92993164062
"3996",3957.25
"3997",3991.72998046875
"3998",3958.7900390625
"3999",3946.56005859375
"4000",3965.34008789062
"4001",3949.93994140625
"4002",4003.580078125
"4003",4027.26000976562
"4004",4026.1201171875
"4005",3963.93994140625
"4006",3957.6298828125
"4007",4080.11010742188
"4008",4076.57006835938
"4009",4071.69995117188
"4010",3998.84008789062
"4011",3941.26000976562
"4012",3933.919921875
"4013",3963.51000976562
"4014",3934.3798828125
"4015",3990.56005859375
"4016",4019.64990234375
"4017",3995.32006835938
"4018",3895.75
"4019",3852.36010742188
"4020",3817.65991210938
"4021",3821.6201171875
"4022",3878.43994140625
"4023",3822.38989257812
"4024",3844.82006835938
"4025",3829.25
"4026",3783.21997070312
"4027",3849.28002929688
"4028",3839.5
"4029",3824.13989257812
"4030",3852.96997070312
"4031",3808.10009765625
"4032",3895.080078125
"4033",3892.09008789062
"4034",3919.25
"4035",3969.61010742188
"4036",3983.169921875
"4037",3999.09008789062
"4038",3990.96997070312
"4039",3928.86010742188
"4040",3898.85009765625
"4041",3972.61010742188
"4042",4019.81005859375
"4043",4016.94995117188
"4044",4016.21997070312
"4045",4060.42993164062
"4046",4070.56005859375
"4047",4017.77001953125
"4048",4076.60009765625
"4049",4119.2099609375
"4050",4179.759765625
"4051",4136.47998046875
"4052",4111.080078125
"4053",4164
"4054",4117.85986328125
"4055",4081.5
"4056",4090.4599609375
"4057",4137.2900390625
"4058",4136.1298828125
"4059",4147.60009765625
"4060",4090.40991210938
"4061",4079.09008789062
"4062",3997.34008789062
"4063",3991.05004882812
"4064",4012.32006835938
"4065",3970.0400390625
"4066",3982.23999023438
"4067",3970.14990234375
"4068",3951.38989257812
"4069",3981.35009765625
"4070",4045.63989257812
"4071",4048.419921875
"4072",3986.3701171875
"4073",3992.01000976562
"4074",3918.32006835938
"4075",3861.59008789062
"4076",3855.76000976562
"4077",3919.2900390625
"4078",3891.92993164062
"4079",3960.28002929688
"4080",3916.63989257812
"4081",3951.57006835938
"4082",4002.8701171875
"4083",3936.96997070312
"4084",3948.71997070312
"4085",3970.98999023438
"4086",3977.53002929688
"4087",3971.27001953125
"4088",4027.81005859375
"4089",4050.830078125
"4090",4109.31005859375
"4091",4124.509765625
"4092",4100.60009765625
"4093",4090.3798828125
"4094",4105.02001953125
"4095",4109.10986328125
"4096",4108.93994140625
"4097",4091.94995117188
"4098",4146.22021484375
"4099",4137.64013671875
"4100",4151.31982421875
"4101",4154.8701171875
"4102",4154.52001953125
"4103",4129.7900390625
"4104",4133.52001953125
"4105",4137.0400390625
"4106",4071.6298828125
"4107",4055.98999023438
"4108",4135.35009765625
"4109",4169.47998046875
"4110",4167.8701171875
"4111",4119.580078125
"4112",4090.75
"4113",4061.21997070312
"4114",4136.25
"4115",4138.1201171875
"4116",4119.169921875
"4117",4137.64013671875
"4118",4130.6201171875
"4119",4124.080078125
"4120",4136.27978515625
"4121",4109.89990234375
"4122",4158.77001953125
"4123",4198.0498046875
"4124",4191.97998046875
"4125",4192.6298828125
"4126",4145.580078125
"4127",4115.240234375
"4128",4151.27978515625
"4129",4205.4501953125
"4130",4205.52001953125
"4131",4179.830078125
"4132",4221.02001953125
"4133",4282.3701171875
"4134",4273.7900390625
"4135",4283.85009765625
"4136",4267.52001953125
"4137",4293.93017578125
"4138",4298.85986328125
"4139",4338.93017578125
"4140",4369.009765625
"4141",4372.58984375
"4142",4425.83984375
"4143",4409.58984375
"4144",4388.7099609375
"4145",4365.68994140625
"4146",4381.89013671875
"4147",4348.330078125
"4148",4328.81982421875
"4149",4378.41015625
"4150",4376.85986328125
"4151",4396.43994140625
"4152",4450.3798828125
"4153",4455.58984375
"4154",4446.81982421875
"4155",4411.58984375
"4156",4398.9501953125
"4157",4409.52978515625
"4158",4439.259765625
"4159",4472.16015625
"4160",4510.0400390625
"4161",4505.419921875
"4162",4522.7900390625
"4163",4554.97998046875
"4164",4565.72021484375
"4165",4534.8701171875
"4166",4536.33984375
"4167",4554.64013671875
"4168",4567.4599609375
"4169",4566.75
"4170",4537.41015625
"4171",4582.22998046875
"4172",4588.9599609375
"4173",4576.72998046875
"4174",4513.39013671875
"4175",4501.89013671875
"4176",4478.02978515625
"4177",4518.43994140625
"4178",4499.3798828125
"4179",4467.7099609375
"4180",4468.830078125
"4181",4464.0498046875
"4182",4489.72021484375
"4183",4437.85986328125
"4184",4404.330078125
"4185",4370.35986328125
"4186",4369.7099609375
"4187",4399.77001953125
"4188",4387.5498046875
"4189",4436.009765625
"4190",4376.31005859375
"4191",4405.7099609375
"4192",4433.31005859375
"4193",4497.6298828125
"4194",4514.8701171875
"4195",4507.66015625
"4196",4515.77001953125
"4197",4496.830078125
"4198",4465.47998046875
"4199",4451.14013671875
"4200",4457.490234375
"4201",4487.4599609375
"4202",4461.89990234375
"4203",4467.43994140625
"4204",4505.10009765625
"4205",4450.31982421875
"4206",4453.52978515625
"4207",4443.9501953125
"4208",4402.2001953125
"4209",4330
"4210",4320.06005859375
"4211",4337.43994140625
"4212",4273.52978515625
"4213",4274.509765625
"4214",4299.7001953125
"4215",4288.0498046875
"4216",4288.39013671875
"4217",4229.4501953125
"4218",4263.75
"4219",4258.18994140625
"4220",4308.5
"4221",4335.66015625
"4222",4358.240234375
"4223",4376.9501953125
"4224",4349.60986328125
"4225",4327.77978515625
"4226",4373.6298828125
"4227",4373.2001953125
"4228",4314.60009765625
"4229",4278
"4230",4224.16015625
"4231",4217.0400390625
"4232",4247.68017578125
"4233",4186.77001953125
"4234",4137.22998046875
"4235",4117.3701171875
"4236",4166.81982421875
"4237",4193.7998046875
"4238",4237.85986328125
"4239",4317.77978515625
"4240",4358.33984375
"4241",4365.97998046875
"4242",4378.3798828125
"4243",4382.77978515625
"4244",4347.35009765625
"4245",4415.240234375
"4246",4411.5498046875
"4247",4495.7001953125
"4248",4502.8798828125
"4249",4508.240234375
"4250",4514.02001953125
"4251",4547.3798828125
"4252",4538.18994140625
"4253",4556.6201171875
"4254",4559.33984375
"4255",4550.43017578125
"4256",4554.89013671875
"4257",4550.580078125
"4258",4567.7998046875
"4259",4594.6298828125
"4260",4569.77978515625
"4261",4567.18017578125
"4262",4549.33984375
"4263",4585.58984375
"4264",4604.3701171875
"4265",4622.43994140625
"4266",4643.7001953125
"4267",4707.08984375
"4268",4719.5498046875
"4269",4719.18994140625
"4270",4740.56005859375
"4271",4768.3701171875
"4272",4698.35009765625
"4273",4746.75
"4274",4754.6298828125
"4275",4774.75
"4276",4781.580078125
"4277",4783.35009765625
"4278",4769.830078125
"4279",4742.830078125
"4280",4704.81005859375
"4281",4688.68017578125
"4282",4697.240234375
"4283",4763.5400390625
"4284",4756.5
