"","IXIC.Adjusted"
"3211",7872.259765625
"3212",7982.47021484375
"3213",7956.2900390625
"3214",7823.77978515625
"3215",7903.740234375
"3216",7950.77978515625
"3217",8057.0400390625
"3218",8048.64990234375
"3219",8148.7099609375
"3220",8124.18017578125
"3221",8156.85009765625
"3222",8089.5400390625
"3223",8162.990234375
"3224",8104.2998046875
"3225",8119.7900390625
"3226",8185.7998046875
"3227",8243.1201171875
"3228",8325.990234375
"3229",8276.849609375
"3230",8303.98046875
"3231",8292.3603515625
"3232",8386.400390625
"3233",8433.2001953125
"3234",8434.6796875
"3235",8410.6298828125
"3236",8434.51953125
"3237",8475.3095703125
"3238",8464.2802734375
"3239",8486.08984375
"3240",8482.099609375
"3241",8479.01953125
"3242",8540.830078125
"3243",8549.9404296875
"3244",8570.66015625
"3245",8526.73046875
"3246",8506.2099609375
"3247",8519.8798828125
"3248",8632.490234375
"3249",8647.9296875
"3250",8705.1796875
"3251",8665.4697265625
"3252",8567.990234375
"3253",8520.6396484375
"3254",8566.669921875
"3255",8570.7001953125
"3256",8656.5302734375
"3257",8621.830078125
"3258",8616.1796875
"3259",8654.0498046875
"3260",8717.3203125
"3261",8734.8798828125
"3262",8814.23046875
"3263",8823.3603515625
"3264",8827.740234375
"3265",8887.2197265625
"3266",8924.9599609375
"3267",8945.650390625
"3268",8952.8798828125
"3269",9022.3896484375
"3270",9006.6201171875
"3271",8945.990234375
"3272",8972.599609375
"3273",9092.1904296875
"3274",9020.76953125
"3275",9071.4697265625
"3276",9068.580078125
"3277",9129.240234375
"3278",9203.4296875
"3279",9178.8603515625
"3280",9273.9296875
"3281",9251.330078125
"3282",9258.7001953125
"3283",9357.1298828125
"3284",9388.9404296875
"3285",9370.8095703125
"3286",9383.76953125
"3287",9402.48046875
"3288",9314.91015625
"3289",9139.3095703125
"3290",9269.6796875
"3291",9275.16015625
"3292",9298.9296875
"3293",9150.9404296875
"3294",9273.400390625
"3295",9467.9697265625
"3296",9508.6796875
"3297",9572.150390625
"3298",9520.509765625
"3299",9628.3896484375
"3300",9638.9404296875
"3301",9725.9599609375
"3302",9711.9697265625
"3303",9731.1796875
"3304",9732.740234375
"3305",9817.1796875
"3306",9750.9697265625
"3307",9576.58984375
"3308",9221.2802734375
"3309",8965.6103515625
"3310",8980.7802734375
"3311",8566.48046875
"3312",8567.3701171875
"3313",8952.169921875
"3314",8684.08984375
"3315",9018.08984375
"3316",8738.58984375
"3317",8575.6201171875
"3318",7950.68017578125
"3319",8344.25
"3320",7952.0498046875
"3321",7201.7998046875
"3322",7874.8798828125
"3323",6904.58984375
"3324",7334.77978515625
"3325",6989.83984375
"3326",7150.580078125
"3327",6879.52001953125
"3328",6860.669921875
"3329",7417.85986328125
"3330",7384.2998046875
"3331",7797.5400390625
"3332",7502.3798828125
"3333",7774.14990234375
"3334",7700.10009765625
"3335",7360.580078125
"3336",7487.31005859375
"3337",7373.080078125
"3338",7913.240234375
"3339",7887.259765625
"3340",8090.89990234375
"3341",8153.580078125
"3342",8192.419921875
"3343",8515.740234375
"3344",8393.1796875
"3345",8532.3603515625
"3346",8650.1396484375
"3347",8560.73046875
"3348",8263.23046875
"3349",8495.3798828125
"3350",8494.75
"3351",8634.51953125
"3352",8730.16015625
"3353",8607.73046875
"3354",8914.7099609375
"3355",8889.5498046875
"3356",8604.9501953125
"3357",8710.7099609375
"3358",8809.1201171875
"3359",8854.3896484375
"3360",8979.66015625
"3361",9121.3203125
"3362",9192.33984375
"3363",9002.5498046875
"3364",8863.169921875
"3365",8943.7197265625
"3366",9014.5595703125
"3367",9234.830078125
"3368",9185.099609375
"3369",9375.7802734375
"3370",9284.8798828125
"3371",9324.58984375
"3372",9340.2197265625
"3373",9412.3603515625
"3374",9368.990234375
"3375",9489.8701171875
"3376",9552.0498046875
"3377",9608.3798828125
"3378",9682.91015625
"3379",9615.8095703125
"3380",9814.080078125
"3381",9924.75
"3382",9953.75
"3383",10020.349609375
"3384",9492.73046875
"3385",9588.8095703125
"3386",9726.01953125
"3387",9895.8701171875
"3388",9910.5302734375
"3389",9943.0498046875
"3390",9946.1201171875
"3391",10056.48046875
"3392",10131.3701171875
"3393",9909.169921875
"3394",10017
"3395",9757.2197265625
"3396",9874.150390625
"3397",10058.76953125
"3398",10154.6298828125
"3399",10207.6298828125
"3400",10433.650390625
"3401",10343.8896484375
"3402",10492.5
"3403",10547.75
"3404",10617.4404296875
"3405",10390.83984375
"3406",10488.580078125
"3407",10550.490234375
"3408",10473.830078125
"3409",10503.1904296875
"3410",10767.08984375
"3411",10680.3603515625
"3412",10706.1298828125
"3413",10461.419921875
"3414",10363.1796875
"3415",10536.26953125
"3416",10402.08984375
"3417",10542.9404296875
"3418",10587.8095703125
"3419",10745.26953125
"3420",10902.7998046875
"3421",10941.169921875
"3422",10998.400390625
"3423",11108.0703125
"3424",11010.98046875
"3425",10968.3603515625
"3426",10782.8203125
"3427",11012.240234375
"3428",11042.5
"3429",11019.2998046875
"3430",11129.73046875
"3431",11210.83984375
"3432",11146.4599609375
"3433",11264.9501953125
"3434",11311.7998046875
"3435",11379.7197265625
"3436",11466.4697265625
"3437",11665.0595703125
"3438",11625.33984375
"3439",11695.6298828125
"3440",11775.4599609375
"3441",11939.669921875
"3442",12056.4404296875
"3443",11458.099609375
"3444",11313.1298828125
"3445",10847.6904296875
"3446",11141.5595703125
"3447",10919.58984375
"3448",10853.5498046875
"3449",11056.650390625
"3450",11190.3203125
"3451",11050.4697265625
"3452",10910.2802734375
"3453",10793.2802734375
"3454",10778.7998046875
"3455",10963.6396484375
"3456",10632.990234375
"3457",10672.26953125
"3458",10913.5595703125
"3459",11117.5302734375
"3460",11085.25
"3461",11167.509765625
"3462",11326.509765625
"3463",11075.01953125
"3464",11332.490234375
"3465",11154.599609375
"3466",11364.599609375
"3467",11420.98046875
"3468",11579.9404296875
"3469",11876.259765625
"3470",11863.900390625
"3471",11768.73046875
"3472",11713.8701171875
"3473",11671.5595703125
"3474",11478.8798828125
"3475",11516.490234375
"3476",11484.6904296875
"3477",11506.009765625
"3478",11548.2802734375
"3479",11358.9404296875
"3480",11431.349609375
"3481",11004.8701171875
"3482",11185.58984375
"3483",10911.58984375
"3484",10957.6103515625
"3485",11160.5703125
"3486",11590.7802734375
"3487",11890.9296875
"3488",11895.23046875
"3489",11713.7802734375
"3490",11553.8603515625
"3491",11786.4296875
"3492",11709.58984375
"3493",11829.2900390625
"3494",11924.1298828125
"3495",11899.33984375
"3496",11801.599609375
"3497",11904.7099609375
"3498",11854.9697265625
"3499",11880.6298828125
"3500",12036.7900390625
"3501",12094.400390625
"3502",12205.849609375
"3503",12198.740234375
"3504",12355.1103515625
"3505",12349.3701171875
"3506",12377.1796875
"3507",12464.23046875
"3508",12519.9501953125
"3509",12582.76953125
"3510",12338.9501953125
"3511",12405.8095703125
"3512",12377.8701171875
"3513",12440.0400390625
"3514",12595.0595703125
"3515",12658.1904296875
"3516",12764.75
"3517",12755.6396484375
"3518",12742.51953125
"3519",12807.919921875
"3520",12771.1103515625
"3521",12804.73046875
"3522",12899.419921875
"3523",12850.2197265625
"3524",12870
"3525",12888.2802734375
"3526",12698.4501953125
"3527",12818.9599609375
"3528",12740.7900390625
"3529",13067.48046875
"3530",13201.98046875
"3531",13036.4296875
"3532",13072.4296875
"3533",13128.9501953125
"3534",13112.6396484375
"3535",12998.5
"3536",13197.1796875
"3537",13457.25
"3538",13530.91015625
"3539",13543.0595703125
"3540",13635.990234375
"3541",13626.0595703125
"3542",13270.599609375
"3543",13337.16015625
"3544",13070.6904296875
"3545",13403.3896484375
"3546",13612.7802734375
"3547",13610.5400390625
"3548",13777.740234375
"3549",13856.2998046875
"3550",13987.6396484375
"3551",14007.7001953125
"3552",13972.5302734375
"3553",14025.76953125
"3554",14095.4697265625
"3555",14047.5
"3556",13965.490234375
"3557",13865.3603515625
"3558",13874.4599609375
"3559",13533.0498046875
"3560",13465.2001953125
"3561",13597.9697265625
"3562",13119.4296875
"3563",13192.349609375
"3564",13588.830078125
"3565",13358.7900390625
"3566",12997.75
"3567",12723.4697265625
"3568",12920.150390625
"3569",12609.16015625
"3570",13073.8203125
"3571",13068.830078125
"3572",13398.669921875
"3573",13319.8603515625
"3574",13459.7099609375
"3575",13471.5703125
"3576",13525.2001953125
"3577",13116.169921875
"3578",13215.240234375
"3579",13377.5400390625
"3580",13227.7001953125
"3581",12961.8896484375
"3582",12977.6796875
"3583",13138.73046875
"3584",13059.650390625
"3585",13045.3896484375
"3586",13246.8701171875
"3587",13480.1103515625
"3588",13705.58984375
"3589",13698.3798828125
"3590",13688.83984375
"3591",13829.3095703125
"3592",13900.1904296875
"3593",13850
"3594",13996.099609375
"3595",13857.83984375
"3596",14038.759765625
"3597",14052.33984375
"3598",13914.76953125
"3599",13786.26953125
"3600",13950.2197265625
"3601",13818.41015625
"3602",14016.8095703125
"3603",14138.7802734375
"3604",14090.2197265625
"3605",14051.0302734375
"3606",14082.5498046875
"3607",13962.6796875
"3608",13895.1201171875
"3609",13633.5
"3610",13582.419921875
"3611",13632.83984375
"3612",13752.240234375
"3613",13401.8603515625
"3614",13389.4296875
"3615",13031.6796875
"3616",13124.990234375
"3617",13429.98046875
"3618",13379.0498046875
"3619",13303.6396484375
"3620",13299.740234375
"3621",13535.740234375
"3622",13470.990234375
"3623",13661.169921875
"3624",13657.169921875
"3625",13738
"3626",13736.2802734375
"3627",13748.740234375
"3628",13736.48046875
"3629",13756.330078125
"3630",13614.509765625
"3631",13814.490234375
"3632",13881.7197265625
"3633",13924.91015625
"3634",13911.75
"3635",14020.330078125
"3636",14069.419921875
"3637",14174.1396484375
"3638",14072.8603515625
"3639",14039.6796875
"3640",14161.349609375
"3641",14030.3798828125
"3642",14141.48046875
"3643",14253.26953125
"3644",14271.73046875
"3645",14369.7099609375
"3646",14360.3896484375
"3647",14500.509765625
"3648",14528.330078125
"3649",14503.9501953125
"3650",14522.3798828125
"3651",14639.330078125
"3652",14663.6396484375
"3653",14665.0595703125
"3654",14559.7802734375
"3655",14701.919921875
"3656",14733.240234375
"3657",14677.650390625
"3658",14644.9501953125
"3659",14543.1298828125
"3660",14427.240234375
"3661",14274.98046875
"3662",14498.8798828125
"3663",14631.9501953125
"3664",14684.599609375
"3665",14836.990234375
"3666",14840.7099609375
"3667",14660.580078125
"3668",14762.580078125
"3669",14778.259765625
"3670",14672.6796875
"3671",14681.0703125
"3672",14761.2900390625
"3673",14780.5302734375
"3674",14895.1201171875
"3675",14835.759765625
"3676",14860.1796875
"3677",14788.08984375
"3678",14765.1396484375
"3679",14816.259765625
"3680",14822.900390625
"3681",14793.759765625
"3682",14656.1796875
"3683",14525.91015625
"3684",14541.7900390625
"3685",14714.66015625
"3686",14942.650390625
"3687",15019.7998046875
"3688",15041.8603515625
"3689",14945.8095703125
"3690",15129.5
"3691",15265.8896484375
"3692",15259.240234375
"3693",15309.3798828125
"3694",15331.1796875
"3695",15363.51953125
"3696",15374.330078125
"3697",15286.6396484375
"3698",15248.25
"3699",15115.490234375
"3700",15105.580078125
"3701",15037.759765625
"3702",15161.5302734375
"3703",15181.919921875
"3704",15043.9697265625
"3705",14713.900390625
"3706",14746.400390625
"3707",14896.849609375
"3708",15052.240234375
"3709",15047.7001953125
"3710",14969.9697265625
"3711",14546.6796875
"3712",14512.4404296875
"3713",14448.580078125
"3714",14566.7001953125
"3715",14255.48046875
"3716",14433.830078125
"3717",14501.91015625
"3718",14654.01953125
"3719",14579.5400390625
"3720",14486.2001953125
"3721",14465.919921875
"3722",14571.6396484375
"3723",14823.4296875
"3724",14897.33984375
"3725",15021.8095703125
"3726",15129.08984375
"3727",15121.6796875
"3728",15215.7001953125
"3729",15090.2001953125
"3730",15226.7099609375
"3731",15235.7099609375
"3732",15235.83984375
"3733",15448.1201171875
"3734",15498.3896484375
"3735",15595.919921875
"3736",15649.599609375
"3737",15811.580078125
"3738",15940.3095703125
"3739",15971.58984375
"3740",15982.3603515625
"3741",15886.5400390625
"3742",15622.7099609375
"3743",15704.2802734375
"3744",15860.9599609375
"3745",15853.849609375
"3746",15973.8603515625
"3747",15921.5703125
"3748",15993.7099609375
"3749",16057.4404296875
"3750",15854.759765625
"3751",15775.1396484375
"3752",15845.23046875
"3753",15491.66015625
"3754",15782.830078125
"3755",15537.6904296875
"3756",15254.0498046875
"3757",15381.3203125
"3758",15085.4697265625
"3759",15225.150390625
"3760",15686.919921875
"3761",15786.990234375
"3762",15517.3701171875
"3763",15630.599609375
"3764",15413.2802734375
"3765",15237.6396484375
"3766",15565.580078125
"3767",15180.4296875
"3768",15169.6796875
"3769",14980.9404296875
"3770",15341.08984375
"3771",15521.8896484375
"3772",15653.3701171875
"3773",15871.259765625
"3774",15781.7197265625
"3775",15766.2197265625
"3776",15741.5595703125
"3777",15644.9697265625
"3778",15832.7998046875
"3779",15622.7197265625
"3780",15100.169921875
"3781",15080.8603515625
"3782",14935.900390625
"3783",14942.830078125
"3784",15153.4501953125
"3785",15188.3896484375
"3786",14806.8095703125
"3787",14893.75
"3788",14506.900390625
"3789",14340.259765625
"3790",14154.01953125
"3791",13768.919921875
"3792",13855.1298828125
"3793",13539.2900390625
"3794",13542.1201171875
"3795",13352.7802734375
"3796",13770.5703125
"3797",14239.8798828125
"3798",14346
"3799",14417.5498046875
"3800",13878.8203125
"3801",14098.009765625
"3802",14015.669921875
"3803",14194.4501953125
"3804",14490.3701171875
"3805",14185.6396484375
"3806",13791.150390625
"3807",13790.919921875
"3808",14139.759765625
"3809",14124.08984375
"3810",13716.7197265625
"3811",13548.0703125
"3812",13381.51953125
"3813",13037.490234375
"3814",13473.58984375
"3815",13694.6201171875
"3816",13751.400390625
"3817",13532.4599609375
"3818",13752.01953125
"3819",13537.9404296875
"3820",13313.4404296875
"3821",12830.9599609375
"3822",12795.5498046875
"3823",13255.5498046875
"3824",13129.9599609375
"3825",12843.8095703125
"3826",12581.2197265625
"3827",12948.6201171875
"3828",13436.5498046875
"3829",13614.7802734375
"3830",13893.83984375
"3831",13838.4599609375
"3832",14108.8203125
"3833",13922.599609375
"3834",14191.83984375
"3835",14169.2998046875
"3836",14354.900390625
"3837",14619.6396484375
"3838",14442.26953125
"3839",14220.51953125
"3840",14261.5
"3841",14532.5498046875
"3842",14204.169921875
"3843",13888.8203125
"3844",13897.2998046875
"3845",13711
"3846",13411.9599609375
"3847",13371.5703125
"3848",13643.58984375
"3849",13351.080078125
"3850",13332.3603515625
"3851",13619.66015625
"3852",13453.0703125
"3853",13174.650390625
"3854",12839.2900390625
"3855",13004.849609375
"3856",12490.740234375
"3857",12488.9296875
"3858",12871.5302734375
"3859",12334.6396484375
"3860",12536.01953125
"3861",12563.759765625
"3862",12964.8603515625
"3863",12317.6904296875
"3864",12144.66015625
"3865",11623.25
"3866",11737.669921875
"3867",11364.240234375
"3868",11370.9599609375
"3869",11805
"3870",11662.7900390625
"3871",11984.51953125
"3872",11418.150390625
"3873",11388.5
"3874",11354.6201171875
"3875",11535.26953125
"3876",11264.4501953125
"3877",11434.740234375
"3878",11740.650390625
"3879",12131.1298828125
"3880",12081.3896484375
"3881",11994.4599609375
"3882",12316.900390625
"3883",12012.73046875
"3884",12061.3701171875
"3885",12175.23046875
"3886",12086.26953125
"3887",11754.23046875
"3888",11340.01953125
"3889",10809.23046875
"3890",10828.349609375
"3891",11099.150390625
"3892",10646.099609375
"3893",10798.349609375
"3894",11069.2998046875
"3895",11053.080078125
"3896",11232.1904296875
"3897",11607.6201171875
"3898",11524.5498046875
"3899",11181.5400390625
"3900",11177.8896484375
"3901",11028.740234375
"3902",11127.849609375
"3903",11322.240234375
"3904",11361.849609375
"3905",11621.349609375
"3906",11635.3095703125
"3907",11372.599609375
"3908",11264.73046875
"3909",11247.580078125
"3910",11251.1904296875
"3911",11452.419921875
"3912",11360.0498046875
"3913",11713.150390625
"3914",11897.650390625
"3915",12059.6103515625
"3916",11834.1103515625
"3917",11782.669921875
"3918",11562.5703125
"3919",12032.419921875
"3920",12162.58984375
"3921",12390.6904296875
"3922",12368.98046875
"3923",12348.759765625
"3924",12668.16015625
"3925",12720.580078125
"3926",12657.5498046875
"3927",12644.4599609375
"3928",12493.9296875
"3929",12854.7998046875
"3930",12779.91015625
"3931",13047.1904296875
"3932",13128.0498046875
"3933",13102.5498046875
"3934",12938.1201171875
"3935",12965.33984375
"3936",12705.2197265625
"3937",12381.5703125
"3938",12381.2998046875
"3939",12431.5302734375
"3940",12639.26953125
"3941",12141.7099609375
"3942",12017.669921875
"3943",11883.1396484375
"3944",11816.2001953125
"3945",11785.1298828125
"3946",11630.8603515625
"3947",11544.91015625
"3948",11791.900390625
"3949",11862.1298828125
"3950",12112.3095703125
"3951",12266.41015625
"3952",11633.5703125
"3953",11719.6796875
"3954",11552.3603515625
"3955",11448.400390625
"3956",11535.01953125
"3957",11425.0498046875
"3958",11220.1904296875
"3959",11066.8095703125
"3960",10867.9296875
"3961",10802.919921875
"3962",10829.5
"3963",11051.6396484375
"3964",10737.509765625
"3965",10575.6201171875
"3966",10815.4296875
"3967",11176.41015625
"3968",11148.6396484375
"3969",11073.3095703125
"3970",10652.400390625
"3971",10542.099609375
"3972",10426.1904296875
"3973",10417.099609375
"3974",10649.150390625
"3975",10321.3896484375
"3976",10675.7998046875
"3977",10772.400390625
"3978",10680.509765625
"3979",10614.83984375
"3980",10859.7197265625
"3981",10952.6103515625
"3982",11199.1201171875
"3983",10970.990234375
"3984",10792.669921875
"3985",11102.4501953125
"3986",10988.150390625
"3987",10890.849609375
"3988",10524.7998046875
"3989",10342.9404296875
"3990",10475.25
"3991",10564.51953125
"3992",10616.2001953125
"3993",10353.169921875
"3994",11114.150390625
"3995",11323.330078125
"3996",11196.2197265625
"3997",11358.41015625
"3998",11183.66015625
"3999",11144.9599609375
"4000",11146.0595703125
"4001",11024.509765625
"4002",11174.41015625
"4003",11285.3203125
"4004",11226.3603515625
"4005",11049.5
"4006",10983.7802734375
"4007",11468
"4008",11482.4501953125
"4009",11461.5
"4010",11239.9404296875
"4011",11014.8896484375
"4012",10958.5498046875
"4013",11082
"4014",11004.6201171875
"4015",11143.740234375
"4016",11256.8095703125
"4017",11170.8896484375
"4018",10810.5302734375
"4019",10705.41015625
"4020",10546.0302734375
"4021",10547.1103515625
"4022",10709.3701171875
"4023",10476.1201171875
"4024",10497.8603515625
"4025",10353.23046875
"4026",10213.2900390625
"4027",10478.08984375
"4028",10466.48046875
"4029",10386.98046875
"4030",10458.759765625
"4031",10305.240234375
"4032",10569.2900390625
"4033",10635.650390625
"4034",10742.6298828125
"4035",10931.669921875
"4036",11001.099609375
"4037",11079.16015625
"4038",11095.1103515625
"4039",10957.009765625
"4040",10852.26953125
"4041",11140.4296875
"4042",11364.41015625
"4043",11334.26953125
"4044",11313.3603515625
"4045",11512.41015625
"4046",11621.7099609375
"4047",11393.8095703125
"4048",11584.5498046875
"4049",11816.3203125
"4050",12200.8203125
"4051",12006.9501953125
"4052",11887.4501953125
"4053",12113.7900390625
"4054",11910.51953125
"4055",11789.580078125
"4056",11718.1201171875
"4057",11891.7900390625
"4058",11960.150390625
"4059",12070.58984375
"4060",11855.830078125
"4061",11787.26953125
"4062",11492.2998046875
"4063",11507.0703125
"4064",11590.400390625
"4065",11394.9404296875
"4066",11466.98046875
"4067",11455.5400390625
"4068",11379.48046875
"4069",11462.98046875
"4070",11689.009765625
"4071",11675.740234375
"4072",11530.330078125
"4073",11576
"4074",11338.349609375
"4075",11138.8896484375
"4076",11188.83984375
"4077",11428.150390625
"4078",11434.0498046875
"4079",11717.2802734375
"4080",11630.509765625
"4081",11675.5400390625
"4082",11860.1103515625
"4083",11669.9599609375
"4084",11787.400390625
"4085",11823.9599609375
"4086",11768.83984375
"4087",11716.080078125
"4088",11926.240234375
"4089",12013.4697265625
"4090",12221.91015625
"4091",12189.4501953125
"4092",12126.330078125
"4093",11996.8603515625
"4094",12087.9599609375
"4095",12084.3603515625
"4096",12031.8798828125
"4097",11929.33984375
"4098",12166.26953125
"4099",12123.4697265625
"4100",12157.7197265625
"4101",12153.41015625
"4102",12157.23046875
"4103",12059.5595703125
"4104",12072.4599609375
"4105",12037.2001953125
"4106",11799.16015625
"4107",11854.349609375
"4108",12142.240234375
"4109",12226.580078125
"4110",12212.599609375
"4111",12080.509765625
"4112",12025.330078125
"4113",11966.400390625
"4114",12235.41015625
"4115",12256.919921875
"4116",12179.5498046875
"4117",12306.4404296875
"4118",12328.509765625
"4119",12284.740234375
"4120",12365.2099609375
"4121",12343.0498046875
"4122",12500.5703125
"4123",12688.83984375
"4124",12657.900390625
"4125",12720.7802734375
"4126",12560.25
"4127",12484.16015625
"4128",12698.08984375
"4129",12975.6904296875
"4130",13017.4296875
"4131",12935.2900390625
"4132",13100.98046875
"4133",13240.76953125
"4134",13229.4296875
"4135",13276.419921875
"4136",13104.900390625
"4137",13238.51953125
"4138",13259.1396484375
"4139",13461.919921875
"4140",13573.3203125
"4141",13626.48046875
"4142",13782.8203125
"4143",13689.5703125
"4144",13667.2900390625
"4145",13502.2001953125
"4146",13630.6103515625
"4147",13492.51953125
"4148",13335.7802734375
"4149",13555.669921875
"4150",13591.75
"4151",13591.330078125
"4152",13787.919921875
"4153",13816.76953125
"4154",13791.650390625
"4155",13679.0400390625
"4156",13660.7197265625
"4157",13685.48046875
"4158",13760.7001953125
"4159",13918.9599609375
"4160",14138.5703125
"4161",14113.7001953125
"4162",14244.9501953125
"4163",14353.6396484375
"4164",14358.01953125
"4165",14063.3095703125
"4166",14032.8095703125
"4167",14058.8701171875
"4168",14144.5595703125
"4169",14127.2802734375
"4170",14050.1103515625
"4171",14316.66015625
"4172",14346.01953125
"4173",14283.91015625
"4174",13973.4501953125
"4175",13959.7197265625
"4176",13909.240234375
"4177",13994.400390625
"4178",13884.3203125
"4179",13722.01953125
"4180",13737.990234375
"4181",13644.849609375
"4182",13788.330078125
"4183",13631.0498046875
"4184",13474.6298828125
"4185",13316.9296875
"4186",13290.7802734375
"4187",13497.58984375
"4188",13505.8701171875
"4189",13721.0302734375
"4190",13463.9697265625
"4191",13590.650390625
"4192",13705.1298828125
"4193",13943.759765625
"4194",14019.3095703125
"4195",14034.9697265625
"4196",14031.8095703125
"4197",14020.9501953125
"4198",13872.4697265625
"4199",13748.830078125
"4200",13761.5302734375
"4201",13917.8896484375
"4202",13773.6103515625
"4203",13813.58984375
"4204",13926.0498046875
"4205",13708.330078125
"4206",13710.240234375
"4207",13678.1904296875
"4208",13469.1298828125
"4209",13223.98046875
"4210",13211.8095703125
"4211",13271.3203125
"4212",13063.6103515625
"4213",13092.849609375
"4214",13201.2802734375
"4215",13219.3203125
"4216",13307.76953125
"4217",13059.4697265625
"4218",13236.009765625
"4219",13219.830078125
"4220",13431.33984375
"4221",13484.240234375
"4222",13562.83984375
"4223",13659.6796875
"4224",13574.2197265625
"4225",13407.23046875
"4226",13567.98046875
"4227",13533.75
"4228",13314.2998046875
"4229",13186.1796875
"4230",12983.8095703125
"4231",13018.330078125
"4232",13139.8701171875
"4233",12821.2197265625
"4234",12595.6103515625
"4235",12643.009765625
"4236",12789.48046875
"4237",12851.240234375
"4238",13061.4697265625
"4239",13294.1904296875
"4240",13478.2802734375
"4241",13518.7802734375
"4242",13639.8603515625
"4243",13650.41015625
"4244",13521.4501953125
"4245",13798.1103515625
"4246",13767.740234375
"4247",14094.3798828125
"4248",14103.83984375
"4249",14113.669921875
"4250",14125.48046875
"4251",14284.5302734375
"4252",14199.98046875
"4253",14265.8603515625
"4254",14250.849609375
"4255",14241.01953125
"4256",14281.759765625
"4257",14258.490234375
"4258",14226.2197265625
"4259",14305.0302734375
"4260",14185.490234375
"4261",14229.91015625
"4262",14146.7099609375
"4263",14339.990234375
"4264",14403.9697265625
"4265",14432.490234375
"4266",14533.400390625
"4267",14733.9599609375
"4268",14761.5595703125
"4269",14813.919921875
"4270",14904.8095703125
"4271",15003.2197265625
"4272",14777.9404296875
"4273",14963.8701171875
"4274",14992.9697265625
"4275",15074.5703125
"4276",15099.1796875
"4277",15095.1396484375
"4278",15011.349609375
"4279",14765.9404296875
"4280",14592.2099609375
"4281",14510.2998046875
"4282",14524.0703125
"4283",14843.76953125
"4284",14857.7099609375
